id	url	imdb_code	title	title_english	title_long	slug	year	rating	runtime	genres	summary	description_full	synopsis	yt_trailer_code	language	mpa_rating	background_image	background_image_original	small_cover_image	medium_cover_image	large_cover_image	state	date_uploaded	date_uploaded_unix
46977	https://yts.mx/movies/konketsuji-rika-hamagure-komoriuta-1973	tt1171693	Konketsuji Rika: Hamagure komoriuta	Konketsuji Rika: Hamagure komoriuta	Konketsuji Rika: Hamagure komoriuta (1973)	konketsuji-rika-hamagure-komoriuta-1973	1973	5.9	85	{Action, Comedy, Drama, Romance}					ja		https://yts.mx/assets/images/movies/konketsuji_rika_hamagure_komoriuta_1973/background.jpg	https://yts.mx/assets/images/movies/konketsuji_rika_hamagure_komoriuta_1973/background.jpg	https://yts.mx/assets/images/movies/konketsuji_rika_hamagure_komoriuta_1973/small-cover.jpg	https://yts.mx/assets/images/movies/konketsuji_rika_hamagure_komoriuta_1973/medium-cover.jpg	https://yts.mx/assets/images/movies/konketsuji_rika_hamagure_komoriuta_1973/large-cover.jpg	ok	2022-11-25 22:45:56	1669412756
46978	https://yts.mx/movies/muhomatsu-no-issho-1943	tt0036177	Muhomatsu no issho	Muhomatsu no issho	Muhomatsu no issho (1943)	muhomatsu-no-issho-1943	1943	7.3	100	{Action, Adventure}	Matsugoro is a poor rickshaw driver whose animated spirit and optimistic demeanor make him a favorite of the town. Matsu helps an injured boy, Toshio, and is hired by the boy's parents, Kotaro and Yoshioko, to transport the boy to and from doctor appointments. Matsu comes to love the boy and his parents. When Toshio's father dies, Matsu becomes a surrogate father, helping to raise the boy and secretly falling in love with Toshio's mother Yoshioko. But Matsu knows there is a great gulf between their classes and there seems no hope that Matsu can ever be more than the rickshaw man to the mother and son.	Matsugoro is a poor rickshaw driver whose animated spirit and optimistic demeanor make him a favorite of the town. Matsu helps an injured boy, Toshio, and is hired by the boy's parents, Kotaro and Yoshioko, to transport the boy to and from doctor appointments. Matsu comes to love the boy and his parents. When Toshio's father dies, Matsu becomes a surrogate father, helping to raise the boy and secretly falling in love with Toshio's mother Yoshioko. But Matsu knows there is a great gulf between their classes and there seems no hope that Matsu can ever be more than the rickshaw man to the mother and son.	Matsugoro is a poor rickshaw driver whose animated spirit and optimistic demeanor make him a favorite of the town. Matsu helps an injured boy, Toshio, and is hired by the boy's parents, Kotaro and Yoshioko, to transport the boy to and from doctor appointments. Matsu comes to love the boy and his parents. When Toshio's father dies, Matsu becomes a surrogate father, helping to raise the boy and secretly falling in love with Toshio's mother Yoshioko. But Matsu knows there is a great gulf between their classes and there seems no hope that Matsu can ever be more than the rickshaw man to the mother and son.		ja		https://yts.mx/assets/images/movies/muhomatsu_no_issho_1943/background.jpg	https://yts.mx/assets/images/movies/muhomatsu_no_issho_1943/background.jpg	https://yts.mx/assets/images/movies/muhomatsu_no_issho_1943/small-cover.jpg	https://yts.mx/assets/images/movies/muhomatsu_no_issho_1943/medium-cover.jpg	https://yts.mx/assets/images/movies/muhomatsu_no_issho_1943/large-cover.jpg	ok	2022-11-26 01:32:30	1669422750
46979	https://yts.mx/movies/our-italian-christmas-memories-2022	tt22258198	Our Italian Christmas Memories	Our Italian Christmas Memories	Our Italian Christmas Memories (2022)	our-italian-christmas-memories-2022	2022	6.4	84	{Comedy, Drama, Romance}	"An adjunct professor in Sociology which has had her move from place to place around the world, Anna Colluccia is going home for Christmas, she the only one of her close knit Italian family to move out of town. This situation places her somewhat at odds with her younger sister, Ella Collucia, who, with her wife Nathalie Wolford, pregnant with their first child, has felt the need to take on many of the ""oldest sibling"" family tasks, such as taking over running the family farm, where the family has hosted a pre-Christmas Italian dinner for the community for forty-eight years. Their younger brother, RJ Collucia, has always felt like a failure, but, working as a dishwasher at an Italian restaurant, has discovered a passion for the first time in his life, namely cooking and love for the boss' daughter, Monica Banks. Their mother, Madelynn Collucia, takes care of their ""nono"" (grandfather), Vincent Collucia, at the family home, nono in the early stages of Alzheimer's. As the siblings have given their mother a well-deserved Hawaiian vacation for the week before Christmas as a gift, Anna is largely left to take care of nono in Madelynn's absence, when she learns from nono's neurologist, Dr. Greg Krasinski, that his Alzheimer's has progressed further than she was initially meant to believe by the family. With things in the family changing, which includes an announcement by Ella about the farm, Anna, in an effort as Dr. Greg suggests to keep nono's mind engaged and to come back to some lost family traditions, wants nono to try and recreate long deceased nona's famous sugo pasta sauce to serve for Christmas Eve dinner, a written copy of her recipe which is not known to exist. In the process, Anna may come to some understandings of her family from who, in her adjunct life, she has purposefully run away, while discovering toward what she really wants to run."	"An adjunct professor in Sociology which has had her move from place to place around the world, Anna Colluccia is going home for Christmas, she the only one of her close knit Italian family to move out of town. This situation places her somewhat at odds with her younger sister, Ella Collucia, who, with her wife Nathalie Wolford, pregnant with their first child, has felt the need to take on many of the ""oldest sibling"" family tasks, such as taking over running the family farm, where the family has hosted a pre-Christmas Italian dinner for the community for forty-eight years. Their younger brother, RJ Collucia, has always felt like a failure, but, working as a dishwasher at an Italian restaurant, has discovered a passion for the first time in his life, namely cooking and love for the boss' daughter, Monica Banks. Their mother, Madelynn Collucia, takes care of their ""nono"" (grandfather), Vincent Collucia, at the family home, nono in the early stages of Alzheimer's. As the siblings have given their mother a well-deserved Hawaiian vacation for the week before Christmas as a gift, Anna is largely left to take care of nono in Madelynn's absence, when she learns from nono's neurologist, Dr. Greg Krasinski, that his Alzheimer's has progressed further than she was initially meant to believe by the family. With things in the family changing, which includes an announcement by Ella about the farm, Anna, in an effort as Dr. Greg suggests to keep nono's mind engaged and to come back to some lost family traditions, wants nono to try and recreate long deceased nona's famous sugo pasta sauce to serve for Christmas Eve dinner, a written copy of her recipe which is not known to exist. In the process, Anna may come to some understandings of her family from who, in her adjunct life, she has purposefully run away, while discovering toward what she really wants to run."	"An adjunct professor in Sociology which has had her move from place to place around the world, Anna Colluccia is going home for Christmas, she the only one of her close knit Italian family to move out of town. This situation places her somewhat at odds with her younger sister, Ella Collucia, who, with her wife Nathalie Wolford, pregnant with their first child, has felt the need to take on many of the ""oldest sibling"" family tasks, such as taking over running the family farm, where the family has hosted a pre-Christmas Italian dinner for the community for forty-eight years. Their younger brother, RJ Collucia, has always felt like a failure, but, working as a dishwasher at an Italian restaurant, has discovered a passion for the first time in his life, namely cooking and love for the boss' daughter, Monica Banks. Their mother, Madelynn Collucia, takes care of their ""nono"" (grandfather), Vincent Collucia, at the family home, nono in the early stages of Alzheimer's. As the siblings have given their mother a well-deserved Hawaiian vacation for the week before Christmas as a gift, Anna is largely left to take care of nono in Madelynn's absence, when she learns from nono's neurologist, Dr. Greg Krasinski, that his Alzheimer's has progressed further than she was initially meant to believe by the family. With things in the family changing, which includes an announcement by Ella about the farm, Anna, in an effort as Dr. Greg suggests to keep nono's mind engaged and to come back to some lost family traditions, wants nono to try and recreate long deceased nona's famous sugo pasta sauce to serve for Christmas Eve dinner, a written copy of her recipe which is not known to exist. In the process, Anna may come to some understandings of her family from who, in her adjunct life, she has purposefully run away, while discovering toward what she really wants to run."	35lgKEKBPAc	en		https://yts.mx/assets/images/movies/our_italian_christmas_memories_2022/background.jpg	https://yts.mx/assets/images/movies/our_italian_christmas_memories_2022/background.jpg	https://yts.mx/assets/images/movies/our_italian_christmas_memories_2022/small-cover.jpg	https://yts.mx/assets/images/movies/our_italian_christmas_memories_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/our_italian_christmas_memories_2022/large-cover.jpg	ok	2022-11-25 20:47:50	1669405670
46980	https://yts.mx/movies/the-lady-hermit-1971	tt0067322	The Lady Hermit	The Lady Hermit	The Lady Hermit (1971)	the-lady-hermit-1971	1971	7.3	105	{Action, Drama}	A young Kung Fu student (Shih Szu) seeks a reclusive teacher so that she may learn to defeat the evil Black Demon. She doesn't realize that the servant woman she befriends (Cheng Pei-Pei) is actually the kung fu master she seeks. After Black Demons henchmen attack, the master reveals herself and eventually takes on the student to train her so that they may both defeat the villian. A love triangle complicates things when another student (Lo Lieh) asks for training as well.	A young Kung Fu student (Shih Szu) seeks a reclusive teacher so that she may learn to defeat the evil Black Demon. She doesn't realize that the servant woman she befriends (Cheng Pei-Pei) is actually the kung fu master she seeks. After Black Demons henchmen attack, the master reveals herself and eventually takes on the student to train her so that they may both defeat the villian. A love triangle complicates things when another student (Lo Lieh) asks for training as well.	A young Kung Fu student (Shih Szu) seeks a reclusive teacher so that she may learn to defeat the evil Black Demon. She doesn't realize that the servant woman she befriends (Cheng Pei-Pei) is actually the kung fu master she seeks. After Black Demons henchmen attack, the master reveals herself and eventually takes on the student to train her so that they may both defeat the villian. A love triangle complicates things when another student (Lo Lieh) asks for training as well.	eQ5fzSYL52g	cn		https://yts.mx/assets/images/movies/the_lady_hermit_1971/background.jpg	https://yts.mx/assets/images/movies/the_lady_hermit_1971/background.jpg	https://yts.mx/assets/images/movies/the_lady_hermit_1971/small-cover.jpg	https://yts.mx/assets/images/movies/the_lady_hermit_1971/medium-cover.jpg	https://yts.mx/assets/images/movies/the_lady_hermit_1971/large-cover.jpg	ok	2022-11-26 03:03:36	1669428216
46981	https://yts.mx/movies/life-in-outer-space-2022	tt20247078	Life in Outer Space	Life in Outer Space	Life in Outer Space (2022)	life-in-outer-space-2022	2022	6.7	104	{Documentary}	The scientific community is convinced that within the next decades, we will unveil one of the greatest mysteries of the universe, and find life beyond Earth. We can't know yet if the discovery of life will happen in our solar system, or in another remote place in the universe, but it's clear that the next generation will witness a finding that challenges our understanding of the universe. Life forms in the most extreme conditions on Earth. Organisms can survive inside volcano craters, or adapt to the chilling temperatures of the Antarctic. Thanks to recent space missions, we can now be certain that there are other habitable planets in the solar system where life is likely to already exist. The first episode explores these findings and uncovers the future missions planned to Mars, plus Jupiter and Saturn's Moons, explaining their intentions of determining life beyond our Solar System. The second episode recaps the discoveries beyond the frontiers of our solar system. There are hundreds of billions of planetary systems similar to our relative atmosphere, size, and geological compositions to Earth. Due to super-telescopes and NASA's space satellite Kepler, we study exoplanets where life might be possible or could have been possible in the past. The Search of Extraterrestrial Intelligent Life (SETI) Institute tracks the universe in search of signals confirming the existence of intelligent life. The response might be coming from any of the mysterious exoplanets.	The scientific community is convinced that within the next decades, we will unveil one of the greatest mysteries of the universe, and find life beyond Earth. We can't know yet if the discovery of life will happen in our solar system, or in another remote place in the universe, but it's clear that the next generation will witness a finding that challenges our understanding of the universe. Life forms in the most extreme conditions on Earth. Organisms can survive inside volcano craters, or adapt to the chilling temperatures of the Antarctic. Thanks to recent space missions, we can now be certain that there are other habitable planets in the solar system where life is likely to already exist. The first episode explores these findings and uncovers the future missions planned to Mars, plus Jupiter and Saturn's Moons, explaining their intentions of determining life beyond our Solar System. The second episode recaps the discoveries beyond the frontiers of our solar system. There are hundreds of billions of planetary systems similar to our relative atmosphere, size, and geological compositions to Earth. Due to super-telescopes and NASA's space satellite Kepler, we study exoplanets where life might be possible or could have been possible in the past. The Search of Extraterrestrial Intelligent Life (SETI) Institute tracks the universe in search of signals confirming the existence of intelligent life. The response might be coming from any of the mysterious exoplanets.	The scientific community is convinced that within the next decades, we will unveil one of the greatest mysteries of the universe, and find life beyond Earth. We can't know yet if the discovery of life will happen in our solar system, or in another remote place in the universe, but it's clear that the next generation will witness a finding that challenges our understanding of the universe. Life forms in the most extreme conditions on Earth. Organisms can survive inside volcano craters, or adapt to the chilling temperatures of the Antarctic. Thanks to recent space missions, we can now be certain that there are other habitable planets in the solar system where life is likely to already exist. The first episode explores these findings and uncovers the future missions planned to Mars, plus Jupiter and Saturn's Moons, explaining their intentions of determining life beyond our Solar System. The second episode recaps the discoveries beyond the frontiers of our solar system. There are hundreds of billions of planetary systems similar to our relative atmosphere, size, and geological compositions to Earth. Due to super-telescopes and NASA's space satellite Kepler, we study exoplanets where life might be possible or could have been possible in the past. The Search of Extraterrestrial Intelligent Life (SETI) Institute tracks the universe in search of signals confirming the existence of intelligent life. The response might be coming from any of the mysterious exoplanets.	7sN3nBJnJBU	en		https://yts.mx/assets/images/movies/life_in_outer_space_2022/background.jpg	https://yts.mx/assets/images/movies/life_in_outer_space_2022/background.jpg	https://yts.mx/assets/images/movies/life_in_outer_space_2022/small-cover.jpg	https://yts.mx/assets/images/movies/life_in_outer_space_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/life_in_outer_space_2022/large-cover.jpg	ok	2022-11-25 20:37:00	1669405020
46982	https://yts.mx/movies/a-womans-place-1962	tt0056310	A Woman's Place	A Woman's Place	A Woman's Place (1962)	a-womans-place-1962	1962	7.6	111	{Drama}	Drama about the lives of the five daughters and daughter-in-law of a store owner.	Drama about the lives of the five daughters and daughter-in-law of a store owner.	Drama about the lives of the five daughters and daughter-in-law of a store owner.		ja		https://yts.mx/assets/images/movies/a_womans_place_1962/background.jpg	https://yts.mx/assets/images/movies/a_womans_place_1962/background.jpg	https://yts.mx/assets/images/movies/a_womans_place_1962/small-cover.jpg	https://yts.mx/assets/images/movies/a_womans_place_1962/medium-cover.jpg	https://yts.mx/assets/images/movies/a_womans_place_1962/large-cover.jpg	ok	2022-11-25 22:30:43	1669411843
46983	https://yts.mx/movies/japanese-girls-at-the-harbor-1933	tt0160535	Japanese Girls at the Harbor	Japanese Girls at the Harbor	Japanese Girls at the Harbor (1933)	japanese-girls-at-the-harbor-1933	1933	7.0	72	{Drama}	A bad boy can win their hearts and drive them apart even in the 1930s and even in Japan and even to Christians and even when the two girls have made a vow to each other. The two schoolgirls make a promise that is easily melted away and ignored once the western-named bad boy Henry and his motorcycle come into the picture. Their lives diverge instead of holding steady and clinging to their promise.	A bad boy can win their hearts and drive them apart even in the 1930s and even in Japan and even to Christians and even when the two girls have made a vow to each other. The two schoolgirls make a promise that is easily melted away and ignored once the western-named bad boy Henry and his motorcycle come into the picture. Their lives diverge instead of holding steady and clinging to their promise.	A bad boy can win their hearts and drive them apart even in the 1930s and even in Japan and even to Christians and even when the two girls have made a vow to each other. The two schoolgirls make a promise that is easily melted away and ignored once the western-named bad boy Henry and his motorcycle come into the picture. Their lives diverge instead of holding steady and clinging to their promise.		ja		https://yts.mx/assets/images/movies/japanese_girls_at_the_harbor_1933/background.jpg	https://yts.mx/assets/images/movies/japanese_girls_at_the_harbor_1933/background.jpg	https://yts.mx/assets/images/movies/japanese_girls_at_the_harbor_1933/small-cover.jpg	https://yts.mx/assets/images/movies/japanese_girls_at_the_harbor_1933/medium-cover.jpg	https://yts.mx/assets/images/movies/japanese_girls_at_the_harbor_1933/large-cover.jpg	ok	2022-11-25 21:29:14	1669408154
46984	https://yts.mx/movies/aoi-sanmyaku-1949	tt0185883	Aoi sanmyaku	Aoi sanmyaku	Aoi sanmyaku (1949)	aoi-sanmyaku-1949	1949	6.8	92	{Drama, Romance}	When a post-war high school girl is seen with an older boy many find the nontraditional notion unacceptable and try to trick the girl and also assail her right to continue the relationship. Cue her teacher who not only supports the girl, but encourages her pupils to do as they wish and ignore what society indoctrinates. Not everyone agrees with the teacher and her modern ideas however.	When a post-war high school girl is seen with an older boy many find the nontraditional notion unacceptable and try to trick the girl and also assail her right to continue the relationship. Cue her teacher who not only supports the girl, but encourages her pupils to do as they wish and ignore what society indoctrinates. Not everyone agrees with the teacher and her modern ideas however.	When a post-war high school girl is seen with an older boy many find the nontraditional notion unacceptable and try to trick the girl and also assail her right to continue the relationship. Cue her teacher who not only supports the girl, but encourages her pupils to do as they wish and ignore what society indoctrinates. Not everyone agrees with the teacher and her modern ideas however.		ja		https://yts.mx/assets/images/movies/aoi_sanmyaku_1949/background.jpg	https://yts.mx/assets/images/movies/aoi_sanmyaku_1949/background.jpg	https://yts.mx/assets/images/movies/aoi_sanmyaku_1949/small-cover.jpg	https://yts.mx/assets/images/movies/aoi_sanmyaku_1949/medium-cover.jpg	https://yts.mx/assets/images/movies/aoi_sanmyaku_1949/large-cover.jpg	ok	2022-11-26 00:05:54	1669417554
46985	https://yts.mx/movies/japanese-summer-double-suicide-1967	tt0062009	Japanese Summer: Double Suicide	Japanese Summer: Double Suicide	Japanese Summer: Double Suicide (1967)	japanese-summer-double-suicide-1967	1967	6.7	98	{Crime, Drama}	Over the course of a night, a sex-obsessed young woman, a suicidal man, and a gun-crazy wannabe gangster are taken prisoner of a gang awaiting a shootout between a rival gang at dawn.	Over the course of a night, a sex-obsessed young woman, a suicidal man, and a gun-crazy wannabe gangster are taken prisoner of a gang awaiting a shootout between a rival gang at dawn.	Over the course of a night, a sex-obsessed young woman, a suicidal man, and a gun-crazy wannabe gangster are taken prisoner of a gang awaiting a shootout between a rival gang at dawn.	n1J9Migw-zQ	ja		https://yts.mx/assets/images/movies/japanese_summer_double_suicide_1967/background.jpg	https://yts.mx/assets/images/movies/japanese_summer_double_suicide_1967/background.jpg	https://yts.mx/assets/images/movies/japanese_summer_double_suicide_1967/small-cover.jpg	https://yts.mx/assets/images/movies/japanese_summer_double_suicide_1967/medium-cover.jpg	https://yts.mx/assets/images/movies/japanese_summer_double_suicide_1967/large-cover.jpg	ok	2022-11-25 22:36:31	1669412191
46986	https://yts.mx/movies/what-price-honesty-1981	tt0202101	What Price Honesty?	What Price Honesty?	What Price Honesty? (1981)	what-price-honesty-1981	1981	6.9	89	{Action, Adventure}	3 Idealistic officers, He Zhong Heng (Piao), Luo Zhnag (Chien) and Ying Hao (Sau-Yin), find corruption and deceit rule the department, magistrate and jailers. Will they succumb to corruption? What cost must be paid to stay true to ideals?	3 Idealistic officers, He Zhong Heng (Piao), Luo Zhnag (Chien) and Ying Hao (Sau-Yin), find corruption and deceit rule the department, magistrate and jailers. Will they succumb to corruption? What cost must be paid to stay true to ideals?	3 Idealistic officers, He Zhong Heng (Piao), Luo Zhnag (Chien) and Ying Hao (Sau-Yin), find corruption and deceit rule the department, magistrate and jailers. Will they succumb to corruption? What cost must be paid to stay true to ideals?		zh		https://yts.mx/assets/images/movies/what_price_honesty_1981/background.jpg	https://yts.mx/assets/images/movies/what_price_honesty_1981/background.jpg	https://yts.mx/assets/images/movies/what_price_honesty_1981/small-cover.jpg	https://yts.mx/assets/images/movies/what_price_honesty_1981/medium-cover.jpg	https://yts.mx/assets/images/movies/what_price_honesty_1981/large-cover.jpg	ok	2022-11-25 20:23:39	1669404219
46987	https://yts.mx/movies/something-in-the-dirt-2022	tt14895716	Something in the Dirt	Something in the Dirt	Something in the Dirt (2022)	something-in-the-dirt-2022	2022	6.3	116	{Action, Comedy, Horror, Sci-Fi}	When neighbors John and Levi witness supernatural events in their Los Angeles apartment building, they realize documenting the paranormal could inject some fame and fortune into their wasted lives. An ever-deeper, darker rabbit hole, their friendship frays as they uncover the dangers of the phenomena, the city and each other.	When neighbors John and Levi witness supernatural events in their Los Angeles apartment building, they realize documenting the paranormal could inject some fame and fortune into their wasted lives. An ever-deeper, darker rabbit hole, their friendship frays as they uncover the dangers of the phenomena, the city and each other.	When neighbors John and Levi witness supernatural events in their Los Angeles apartment building, they realize documenting the paranormal could inject some fame and fortune into their wasted lives. An ever-deeper, darker rabbit hole, their friendship frays as they uncover the dangers of the phenomena, the city and each other.	RAYhQx0CjVg	en	R	https://yts.mx/assets/images/movies/something_in_the_dirt_2022/background.jpg	https://yts.mx/assets/images/movies/something_in_the_dirt_2022/background.jpg	https://yts.mx/assets/images/movies/something_in_the_dirt_2022/small-cover.jpg	https://yts.mx/assets/images/movies/something_in_the_dirt_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/something_in_the_dirt_2022/large-cover.jpg	ok	2022-11-26 08:19:59	1669447199
46988	https://yts.mx/movies/christmas-in-pine-valley-2022	tt14789426	Christmas in Pine Valley	Christmas in Pine Valley	Christmas in Pine Valley (2022)	christmas-in-pine-valley-2022	2022	4.7	85	{Comedy, Romance}	"Natalie (Kristina Cole) is the owner of a successful handmade soap company that garners the attention of a major magazine. The magazine sends a reporter named Josh (Andrew Biernat) to profile Natalie's company thinking it's a family-run business. Little does he know that Natalie's business is run by her with the help of longtime family friends, Mary (René Ashton), Carlos (Demi Castro), and Lisa (Amie Dasher). Knowing how much the article will help Mary hang on to her struggling Christmas tree farm, Natalie must convince Josh that her ""family"" and Christmas traditions are all real. As Josh spends time around Natalie and her ""family"" to write his story, Natalie narrowly avoids blowing her cover, especially when Lisa's friend, Dave (Marc Herrmann), arrives unannounced. Determined not to jeopardize the ruse, Lisa introduces Dave to Josh as Natalie's fiancé. Everyone struggles to keep up the façade of being a family-owned business, and matters only get more complicated when Josh uncovers the truth-just as he and Natalie are falling for each other. Angry about being lied to, Josh plans to leave the farm but, after seeing that Natalie's business really is a ""family"" effort, decides to stay to be with Natalie and her so-called family."	"Natalie (Kristina Cole) is the owner of a successful handmade soap company that garners the attention of a major magazine. The magazine sends a reporter named Josh (Andrew Biernat) to profile Natalie's company thinking it's a family-run business. Little does he know that Natalie's business is run by her with the help of longtime family friends, Mary (René Ashton), Carlos (Demi Castro), and Lisa (Amie Dasher). Knowing how much the article will help Mary hang on to her struggling Christmas tree farm, Natalie must convince Josh that her ""family"" and Christmas traditions are all real. As Josh spends time around Natalie and her ""family"" to write his story, Natalie narrowly avoids blowing her cover, especially when Lisa's friend, Dave (Marc Herrmann), arrives unannounced. Determined not to jeopardize the ruse, Lisa introduces Dave to Josh as Natalie's fiancé. Everyone struggles to keep up the façade of being a family-owned business, and matters only get more complicated when Josh uncovers the truth-just as he and Natalie are falling for each other. Angry about being lied to, Josh plans to leave the farm but, after seeing that Natalie's business really is a ""family"" effort, decides to stay to be with Natalie and her so-called family."	"Natalie (Kristina Cole) is the owner of a successful handmade soap company that garners the attention of a major magazine. The magazine sends a reporter named Josh (Andrew Biernat) to profile Natalie's company thinking it's a family-run business. Little does he know that Natalie's business is run by her with the help of longtime family friends, Mary (René Ashton), Carlos (Demi Castro), and Lisa (Amie Dasher). Knowing how much the article will help Mary hang on to her struggling Christmas tree farm, Natalie must convince Josh that her ""family"" and Christmas traditions are all real. As Josh spends time around Natalie and her ""family"" to write his story, Natalie narrowly avoids blowing her cover, especially when Lisa's friend, Dave (Marc Herrmann), arrives unannounced. Determined not to jeopardize the ruse, Lisa introduces Dave to Josh as Natalie's fiancé. Everyone struggles to keep up the façade of being a family-owned business, and matters only get more complicated when Josh uncovers the truth-just as he and Natalie are falling for each other. Angry about being lied to, Josh plans to leave the farm but, after seeing that Natalie's business really is a ""family"" effort, decides to stay to be with Natalie and her so-called family."		en		https://yts.mx/assets/images/movies/christmas_in_pine_valley_2022/background.jpg	https://yts.mx/assets/images/movies/christmas_in_pine_valley_2022/background.jpg	https://yts.mx/assets/images/movies/christmas_in_pine_valley_2022/small-cover.jpg	https://yts.mx/assets/images/movies/christmas_in_pine_valley_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/christmas_in_pine_valley_2022/large-cover.jpg	ok	2022-11-26 10:02:26	1669453346
46989	https://yts.mx/movies/jeff-dunham-me-the-people-2022	tt23318056	Jeff Dunham: Me the People	Jeff Dunham: Me the People	Jeff Dunham: Me the People (2022)	jeff-dunham-me-the-people-2022	2022	6.5	0	{Reality-TV}	It follows Dunham as he tackles how much time we dedicate to our devices, the things we spend money on, and cancel culture.	It follows Dunham as he tackles how much time we dedicate to our devices, the things we spend money on, and cancel culture.	It follows Dunham as he tackles how much time we dedicate to our devices, the things we spend money on, and cancel culture.	EpdxB_OI5ZE	en		https://yts.mx/assets/images/movies/jeff_dunham_me_the_people_2022/background.jpg	https://yts.mx/assets/images/movies/jeff_dunham_me_the_people_2022/background.jpg	https://yts.mx/assets/images/movies/jeff_dunham_me_the_people_2022/small-cover.jpg	https://yts.mx/assets/images/movies/jeff_dunham_me_the_people_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/jeff_dunham_me_the_people_2022/large-cover.jpg	ok	2022-11-26 17:13:57	1669479237
46990	https://yts.mx/movies/christmas-on-mistletoe-lake-2022	tt19514490	Christmas on Mistletoe Lake	Christmas on Mistletoe Lake	Christmas on Mistletoe Lake (2022)	christmas-on-mistletoe-lake-2022	2022	5.5	87	{Comedy, Romance}	Every Christmas, Reilly Shore (Genelle Williams) picks a random spot on the map to take an adventurous trip. This year, that destination is the quaint hamlet of Mistletoe Lake. As she arrives, Reilly discovers that the town's lone bed and breakfast is full due to the town's annual Christmas Harbor Festival. When twelve-year-old Emma (Hattie Kragten) invites Reilly to stay on her dad's boat, she learns that Emma's dad Raymond Mitchell (Corey Sevier) is selling his boat and can't participate in the festival. Saddened, Emma enlists Reilly's help to convince Raymond to enter into the festival so they can have one last perfect Christmas on Mistletoe Lake.	Every Christmas, Reilly Shore (Genelle Williams) picks a random spot on the map to take an adventurous trip. This year, that destination is the quaint hamlet of Mistletoe Lake. As she arrives, Reilly discovers that the town's lone bed and breakfast is full due to the town's annual Christmas Harbor Festival. When twelve-year-old Emma (Hattie Kragten) invites Reilly to stay on her dad's boat, she learns that Emma's dad Raymond Mitchell (Corey Sevier) is selling his boat and can't participate in the festival. Saddened, Emma enlists Reilly's help to convince Raymond to enter into the festival so they can have one last perfect Christmas on Mistletoe Lake.	Every Christmas, Reilly Shore (Genelle Williams) picks a random spot on the map to take an adventurous trip. This year, that destination is the quaint hamlet of Mistletoe Lake. As she arrives, Reilly discovers that the town's lone bed and breakfast is full due to the town's annual Christmas Harbor Festival. When twelve-year-old Emma (Hattie Kragten) invites Reilly to stay on her dad's boat, she learns that Emma's dad Raymond Mitchell (Corey Sevier) is selling his boat and can't participate in the festival. Saddened, Emma enlists Reilly's help to convince Raymond to enter into the festival so they can have one last perfect Christmas on Mistletoe Lake.	ZqJRjWXeAac	en		https://yts.mx/assets/images/movies/christmas_on_mistletoe_lake_2022/background.jpg	https://yts.mx/assets/images/movies/christmas_on_mistletoe_lake_2022/background.jpg	https://yts.mx/assets/images/movies/christmas_on_mistletoe_lake_2022/small-cover.jpg	https://yts.mx/assets/images/movies/christmas_on_mistletoe_lake_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/christmas_on_mistletoe_lake_2022/large-cover.jpg	ok	2022-11-26 21:44:17	1669495457
46991	https://yts.mx/movies/a-merry-christmas-wish-2022	tt19898828	A Merry Christmas Wish	A Merry Christmas Wish	A Merry Christmas Wish (2022)	a-merry-christmas-wish-2022	2022	6.2	86	{Comedy, Family, Romance}	Janie returns to her hometown of Woodland Falls when her great-uncle passes away, and she discovers that he has surprised her with a special gift: the family homestead, her childhood home.	Janie returns to her hometown of Woodland Falls when her great-uncle passes away, and she discovers that he has surprised her with a special gift: the family homestead, her childhood home.	Janie returns to her hometown of Woodland Falls when her great-uncle passes away, and she discovers that he has surprised her with a special gift: the family homestead, her childhood home.		en		https://yts.mx/assets/images/movies/a_merry_christmas_wish_2022/background.jpg	https://yts.mx/assets/images/movies/a_merry_christmas_wish_2022/background.jpg	https://yts.mx/assets/images/movies/a_merry_christmas_wish_2022/small-cover.jpg	https://yts.mx/assets/images/movies/a_merry_christmas_wish_2022/medium-cover.jpg	https://yts.mx/assets/images/movies/a_merry_christmas_wish_2022/large-cover.jpg	ok	2022-11-26 19:58:31	1669489111
